# check: GM1, Lambda_wr = 0: Mmax = 2.361 Msun (full pipeline 2.360, GM 1991: 2.35)
# model J L n_DU[fm-3] M_DU[Msun] Mmax[Msun] R1.4[km] passes_cuts
# R1.4 column: approximate (no NSCool crust), 0.2-0.4 km too small; do not quote. M_DU and Mmax good to ~0.01 Msun.
FSUGarnet  31.0   70.0   0.4215   1.582  2.075   12.67 1
FSUGarnet  31.0   75.0   0.3912   1.480  2.077   12.69 1
FSUGarnet  32.5   50.0   0.5019   1.782  2.070   12.76 1
FSUGarnet  32.5   55.0   0.4775   1.727  2.070   12.76 1
FSUGarnet  32.5   60.0   0.4487   1.651  2.070   12.76 1
FSUGarnet  32.5   65.0   0.4215   1.568  2.071   12.75 1
FSUGarnet  32.5   70.0   0.3961   1.481  2.072   12.75 1
FSUGarnet  32.5   75.0   0.3675   1.372  2.073   12.77 1
FSUGarnet  34.0   50.0   0.4600   1.672  2.067   12.83 1
FSUGarnet  34.0   55.0   0.4376   1.607  2.067   12.83 1
FSUGarnet  34.0   60.0   0.4163   1.538  2.067   12.84 1
FSUGarnet  34.0   65.0   0.3912   1.447  2.068   12.84 1
FSUGarnet  34.0   70.0   0.3675   1.353  2.069   12.84 1
FSUGarnet  34.0   75.0   0.3453   1.260  2.070   12.85 1
FSUGarnet  35.5   50.0   0.4268   1.562  2.064   12.92 1
FSUGarnet  35.5   55.0   0.4061   1.490  2.064   12.93 1
FSUGarnet  35.5   60.0   0.3815   1.394  2.065   12.92 1
FSUGarnet  35.5   65.0   0.3630   1.316  2.065   12.92 1
FSUGarnet  35.5   70.0   0.3453   1.240  2.066   12.92 1
FSUGarnet  35.5   75.0   0.3245   1.145  2.067   12.93 1
IOPB-I     28.0   50.0   0.6440   2.054  2.131   12.60 1
IOPB-I     28.0   55.0   0.5976   2.011  2.131   12.60 1
IOPB-I     28.0   60.0   0.5477   1.946  2.131   12.58 1
IOPB-I     28.0   65.0   0.4957   1.852  2.132   12.59 1
IOPB-I     28.0   70.0   0.4487   1.738  2.133   12.61 1
IOPB-I     28.0   75.0   0.4010   1.591  2.136   12.67 1
IOPB-I     29.5   50.0   0.5829   1.988  2.128   12.70 1
IOPB-I     29.5   55.0   0.5409   1.928  2.127   12.69 1
IOPB-I     29.5   60.0   0.5019   1.856  2.128   12.68 1
IOPB-I     29.5   65.0   0.4658   1.772  2.128   12.68 1
IOPB-I     29.5   70.0   0.4268   1.661  2.129   12.69 1
IOPB-I     29.5   75.0   0.3863   1.520  2.131   12.72 1
IOPB-I     31.0   50.0   0.5276   1.898  2.124   12.78 1
IOPB-I     31.0   55.0   0.4957   1.835  2.124   12.77 1
IOPB-I     31.0   60.0   0.4658   1.762  2.124   12.77 1
IOPB-I     31.0   65.0   0.4322   1.665  2.125   12.77 1
IOPB-I     31.0   70.0   0.4010   1.558  2.125   12.78 1
IOPB-I     31.0   75.0   0.3675   1.427  2.127   12.80 1
IOPB-I     32.5   50.0   0.4835   1.798  2.121   12.86 1
IOPB-I     32.5   55.0   0.4543   1.721  2.121   12.86 1
IOPB-I     32.5   60.0   0.4268   1.635  2.121   12.85 1
IOPB-I     32.5   65.0   0.4010   1.544  2.121   12.85 1
IOPB-I     32.5   70.0   0.3768   1.448  2.122   12.86 1
